var1,var2,label1_short,label2_short,similarity,waves1,waves2,concept_id
q50,q058,how often do you follow news about politics and government,how often do you follow news about politics in the daily newspaper,0.8835952235431741,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q058_q50
q059,q060,how often do you follow news about politics on television,how often do you follow news about politics on the radio,0.9351503759398496,Wave1,Wave1,q059_q060
q060,q059,how often do you follow news about politics on the radio,how often do you follow news about politics on television,0.9351503759398496,Wave1,Wave1,q059_q060
q059,q50,how often do you follow news about politics on television,how often do you follow news about politics and government,0.9138415778615415,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6",q059_q50
q50,q059,how often do you follow news about politics and government,how often do you follow news about politics on television,0.9138415778615415,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q059_q50
q060,q50,how often do you follow news about politics on the radio,how often do you follow news about politics and government,0.9192718201338891,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6",q060_q50
q50,q060,how often do you follow news about politics and government,how often do you follow news about politics on the radio,0.9192718201338891,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q060_q50
q061,q53,how much impact do you feel government policies have on your daily life,how much impact do you feel government politics have on your daily life,0.9263246143527832,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6",q061_q53
q53,q061,how much impact do you feel government politics have on your daily life,how much impact do you feel government policies have on your daily life,0.9263246143527832,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q061_q53
q064,q56,even if parents demands are unreasonable children still should do what they ask,even if parents demands are unreasonable children still should do what they ask,1,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6",q064_q56
q56,q064,even if parents demands are unreasonable children still should do what they ask,even if parents demands are unreasonable children still should do what they ask,1,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q064_q56
q066,q58,when one has a conflict with a neighbor the best way to deal with it is to accommodate the other ...,when one has conflict with a neighbor the best way to deal with it is to accommodate the other pe...,0.8598641417539812,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6",q066_q58
q58,q066,when one has conflict with a neighbor the best way to deal with it is to accommodate the other pe...,when one has a conflict with a neighbor the best way to deal with it is to accommodate the other ...,0.8598641417539812,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q066_q58
q068,q59,a person should not insist on his own opinion if his co workers disagree with him,a person should not insist on his own opinion if his co workers disagree with him,1,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6",q068_q59
q59,q068,a person should not insist on his own opinion if his co workers disagree with him,a person should not insist on his own opinion if his co workers disagree with him,1,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q068_q59
q069,q60,for the sake of the family the individual should put his personal interests second,for the sake of the family the individual should put his personal interests second,1,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6",q069_q60
q60,q069,for the sake of the family the individual should put his personal interests second,for the sake of the family the individual should put his personal interests second,1,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q069_q60
q081,q082,did you do this alone or with others contacted government official,did you do this alone or with others contacted officials at higher level,0.8931791028565221,Wave1,Wave1,q081_q082
q082,q081,did you do this alone or with others contacted officials at higher level,did you do this alone or with others contacted government official,0.8931791028565221,Wave1,Wave1,q081_q082
q081,q085,did you do this alone or with others contacted government official,did you do this alone or with others contacted non government civil society organizations,0.8598076977641584,Wave1,Wave1,q081_q085
q085,q081,did you do this alone or with others contacted non government civil society organizations,did you do this alone or with others contacted government official,0.8598076977641584,Wave1,Wave1,q081_q085
q081,q086,did you do this alone or with others contacted government official,did you do this alone or with others contacted media,0.9112962201197494,Wave1,Wave1,q081_q086
q086,q081,did you do this alone or with others contacted media,did you do this alone or with others contacted government official,0.9112962201197494,Wave1,Wave1,q081_q086
q081,q088,did you do this alone or with others contacted government official,did you do this alone or with others contacted other people,0.9066940592364321,Wave1,Wave1,q081_q088
q088,q081,did you do this alone or with others contacted other people,did you do this alone or with others contacted government official,0.9066940592364321,Wave1,Wave1,q081_q088
q082,q086,did you do this alone or with others contacted officials at higher level,did you do this alone or with others contacted media,0.8753276353276354,Wave1,Wave1,q082_q086
q086,q082,did you do this alone or with others contacted media,did you do this alone or with others contacted officials at higher level,0.8753276353276354,Wave1,Wave1,q082_q086
q082,q088,did you do this alone or with others contacted officials at higher level,did you do this alone or with others contacted other people,0.8881434400502197,Wave1,Wave1,q082_q088
q088,q082,did you do this alone or with others contacted other people,did you do this alone or with others contacted officials at higher level,0.8881434400502197,Wave1,Wave1,q082_q088
q086,q087,did you do this alone or with others contacted media,did you do this alone or with others demonstration strike sit in,0.8528311965811965,Wave1,Wave1,q086_q087
q087,q086,did you do this alone or with others demonstration strike sit in,did you do this alone or with others contacted media,0.8528311965811965,Wave1,Wave1,q086_q087
q086,q088,did you do this alone or with others contacted media,did you do this alone or with others contacted other people,0.912212081703607,Wave1,Wave1,q086_q088
q088,q086,did you do this alone or with others contacted other people,did you do this alone or with others contacted media,0.912212081703607,Wave1,Wave1,q086_q088
q089,q094,gift or dinner contacted government,gift or dinner contacted media,0.8781305114638448,Wave1,Wave1,q089_q094
q094,q089,gift or dinner contacted media,gift or dinner contacted government,0.8781305114638448,Wave1,Wave1,q089_q094
q089,q096,gift or dinner contacted government,gift or dinner contacted other people,0.8670956670956671,Wave1,Wave1,q089_q096
q096,q089,gift or dinner contacted other people,gift or dinner contacted government,0.8670956670956671,Wave1,Wave1,q089_q096
q094,q096,gift or dinner contacted media,gift or dinner contacted other people,0.8564564564564564,Wave1,Wave1,q094_q096
q096,q094,gift or dinner contacted other people,gift or dinner contacted media,0.8564564564564564,Wave1,Wave1,q094_q096
q097_1,q097_2,meaning of democracy first,meaning of democracy second,0.8869895536562202,Wave1,Wave1,q097_1_q097_2
q097_2,q097_1,meaning of democracy second,meaning of democracy first,0.8869895536562202,Wave1,Wave1,q097_1_q097_2
q097_1,q097_3,meaning of democracy first,meaning of democracy third,0.9278846153846154,Wave1,Wave1,q097_1_q097_3
q097_3,q097_1,meaning of democracy third,meaning of democracy first,0.9278846153846154,Wave1,Wave1,q097_1_q097_3
q097_2,q097_3,meaning of democracy second,meaning of democracy third,0.8869895536562202,Wave1,Wave1,q097_2_q097_3
q097_3,q097_2,meaning of democracy third,meaning of democracy second,0.8869895536562202,Wave1,Wave1,q097_2_q097_3
q099,q95,where would you place our country on this scale during the period of,where would you place our country during the period of,0.8758169934640523,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6",q099_q95
q95,q099,where would you place our country during the period of,where would you place our country on this scale during the period of,0.8758169934640523,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q099_q95
q100,q95,where would you place our country under the present government,where would you place our country during the period of,0.868631084452897,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q100_q95
q95,q100,where would you place our country during the period of,where would you place our country under the present government,0.868631084452897,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q100_q95
q100,q96,where would you place our country under the present government,where would you place our country under the present government,1,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q100_q96
q96,q100,where would you place our country under the present government,where would you place our country under the present government,1,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q100_q96
q101,q97,to what extent would you want our country to be democratic now,to what extent would you want our country to be democratic now,1,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q101_q97
q97,q101,to what extent would you want our country to be democratic now,to what extent would you want our country to be democratic now,1,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q101_q97
q104,q99,how satisfied or dissatisfied are you with the current government,how satisfied or dissatisfied are you with the government,0.9355825461088619,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q104_q99
q99,q104,how satisfied or dissatisfied are you with the government,how satisfied or dissatisfied are you with the current government,0.9355825461088619,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q104_q99
q106a,q106b,a what are the most important problems facing this country that government should address 2nd res...,b what are the most important problems facing this country that government should address 3rd res...,0.8861160625866509,Wave5,Wave5,q106a_q106b
q106b,q106a,b what are the most important problems facing this country that government should address 3rd res...,a what are the most important problems facing this country that government should address 2nd res...,0.8861160625866509,Wave5,Wave5,q106a_q106b
q106a,q97a,a what are the most important problems facing this country that government should address 2nd res...,a what are the most important problems facing this country that government should address second,0.9648800309597523,Wave5,Wave6,q106a_q97a
q97a,q106a,a what are the most important problems facing this country that government should address second,a what are the most important problems facing this country that government should address 2nd res...,0.9648800309597523,Wave6,Wave5,q106a_q97a
q106a,q97b,a what are the most important problems facing this country that government should address 2nd res...,b what are the most important problems facing this country that government should address third,0.8547791046243058,Wave5,Wave6,q106a_q97b
q97b,q106a,b what are the most important problems facing this country that government should address third,a what are the most important problems facing this country that government should address 2nd res...,0.8547791046243058,Wave6,Wave5,q106a_q97b
q106b,q97a,b what are the most important problems facing this country that government should address 3rd res...,a what are the most important problems facing this country that government should address second,0.8711670838548184,Wave5,Wave6,q106b_q97a
q97a,q106b,a what are the most important problems facing this country that government should address second,b what are the most important problems facing this country that government should address 3rd res...,0.8711670838548184,Wave6,Wave5,q106b_q97a
q106b,q97b,b what are the most important problems facing this country that government should address 3rd res...,b what are the most important problems facing this country that government should address third,0.9567939456484347,Wave5,Wave6,q106b_q97b
q97b,q106b,b what are the most important problems facing this country that government should address third,b what are the most important problems facing this country that government should address 3rd res...,0.9567939456484347,Wave6,Wave5,q106b_q97b
q116,q116e,anyone you know personally witnessed an act of corruption,anyone you know personally witnessed,0.8771929824561404,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,q116_q116e
q116e,q116,anyone you know personally witnessed,anyone you know personally witnessed an act of corruption,0.8771929824561404,Wave1,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q116_q116e
q117,q118,which comes closest to your own opinion,which comes closer to your own view,0.855894284926543,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q117_q118
q118,q117,which comes closer to your own view,which comes closest to your own opinion,0.855894284926543,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q117_q118
q117,q120,which comes closest to your own opinion,which comes closer to your own view,0.855894284926543,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q117_q120
q120,q117,which comes closer to your own view,which comes closest to your own opinion,0.855894284926543,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q117_q120
q118,q120,which comes closer to your own view,which comes closer to your own view,1,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q118_q120
q120,q118,which comes closer to your own view,which comes closer to your own view,1,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q118_q120
q119a,q119b,a did you personally witness it or were you told about it by a family member or friend who person...,b did you personally witness it or were you told about it by a family member or friend who person...,0.8550519992827685,Wave6,Wave6,q119a_q119b
q119b,q119a,b did you personally witness it or were you told about it by a family member or friend who person...,a did you personally witness it or were you told about it by a family member or friend who person...,0.8550519992827685,Wave6,Wave6,q119a_q119b
q121,q124,we should get rid of parliament and elections and have a strong leader decide things,we should get rid of parliament and elections and have the experts decide everything,0.8841269841269842,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q121_q124
q124,q121,we should get rid of parliament and elections and have the experts decide everything,we should get rid of parliament and elections and have a strong leader decide things,0.8841269841269842,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q121_q124
q127a_1,q127a_2,a 1 did you personally witness it or were you told about it by a family member or friend who pers...,a 2 did you personally witness it or were you told about it by a family member or friend who pers...,0.8996288399273473,Wave5,Wave5,q127a_1_q127a_2
q127a_2,q127a_1,a 2 did you personally witness it or were you told about it by a family member or friend who pers...,a 1 did you personally witness it or were you told about it by a family member or friend who pers...,0.8996288399273473,Wave5,Wave5,q127a_1_q127a_2
q127a_1,q127a_3,a 1 did you personally witness it or were you told about it by a family member or friend who pers...,a 3 did you personally witness it or were you told about it by a family member or friend who pers...,0.9106947839201205,Wave5,Wave5,q127a_1_q127a_3
q127a_3,q127a_1,a 3 did you personally witness it or were you told about it by a family member or friend who pers...,a 1 did you personally witness it or were you told about it by a family member or friend who pers...,0.9106947839201205,Wave5,Wave5,q127a_1_q127a_3
q127a_2,q127a_3,a 2 did you personally witness it or were you told about it by a family member or friend who pers...,a 3 did you personally witness it or were you told about it by a family member or friend who pers...,0.9495645411395814,Wave5,Wave5,q127a_2_q127a_3
q127a_3,q127a_2,a 3 did you personally witness it or were you told about it by a family member or friend who pers...,a 2 did you personally witness it or were you told about it by a family member or friend who pers...,0.9495645411395814,Wave5,Wave5,q127a_2_q127a_3
q139b,q139c,b did you or a member of your family suffer from loss of job,c did you or a member of your family suffer from loss of household income,0.8576423936553713,Wave6,Wave6,q139b_q139c
q139c,q139b,c did you or a member of your family suffer from loss of household income,b did you or a member of your family suffer from loss of job,0.8576423936553713,Wave6,Wave6,q139b_q139c
q139c,q139d,c did you or a member of your family suffer from loss of household income,d did you or a member of your family suffer from disruption of my kids education,0.855779109589041,Wave6,Wave6,q139c_q139d
q139d,q139c,d did you or a member of your family suffer from disruption of my kids education,c did you or a member of your family suffer from loss of household income,0.855779109589041,Wave6,Wave6,q139c_q139d
q143,q76,for the sake of the national community society the individual should be prepared to sacrifice his...,for the sake of the national community society the individual should be prepared to sacrifice,0.9362318840579711,"Wave1, Wave2, Wave3, Wave4, Wave5","Wave2, Wave3, Wave4, Wave5, Wave6",q143_q76
q76,q143,for the sake of the national community society the individual should be prepared to sacrifice,for the sake of the national community society the individual should be prepared to sacrifice his...,0.9362318840579711,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5",q143_q76
q145,q77,the most important thing for a political leader is to accomplish his goals even if he has to igno...,the most important thing for political leaders is to accomplish their goals even if they have to ...,0.8509723050420723,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q145_q77
q77,q145,the most important thing for political leaders is to accomplish their goals even if they have to ...,the most important thing for a political leader is to accomplish his goals even if he has to igno...,0.8509723050420723,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q145_q77
q145other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q173other
q173other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q173other
q145other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q179other
q179other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q179other
q145other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q145other_q180other
q180other,q145other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q145other_q180other
q145other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q185Other
q185Other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q185Other
q145other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q18_other
q18_other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q18_other
q145other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q19_other
q19_other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q19_other
q145other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q20_other
q20_other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q20_other
q145other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q21_other
q21_other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q21_other
q145other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q34other
q34other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q34other
q145other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q53other
q53other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q53other
q145other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q54other
q54other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q54other
q145other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q145other_q97aother
q97aother,q145other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q145other_q97aother
q145other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q145other_q97bother
q97bother,q145other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q145other_q97bother
q145other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q97other
q97other,q145other,other specify responses,other specify responses,1,Wave6,Wave6,q145other_q97other
q147,q147a,a political leader should tolerate the views of those who challenge his political ideals,a political leader should not tolerate the views of those who challenge his political ideals,0.8945981554677207,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave3",q147_q147a
q147a,q147,a political leader should not tolerate the views of those who challenge his political ideals,a political leader should tolerate the views of those who challenge his political ideals,0.8945981554677207,"Wave1, Wave3","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",q147_q147a
q156_1,q157_1,1 our country should do more to learn from other countries q156 q156a,1 our country should do more trade with other countries q157 q157a,0.8513655344900739,"Wave5, Wave6","Wave5, Wave6",q156_1_q157_1
q157_1,q156_1,1 our country should do more trade with other countries q157 q157a,1 our country should do more to learn from other countries q156 q156a,0.8513655344900739,"Wave5, Wave6","Wave5, Wave6",q156_1_q157_1
q156a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6","Wave3, Wave4",q156a_q74a
q74a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave5, Wave6",q156a_q74a
q156a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6","Wave3, Wave4",q156a_q75a
q75a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave5, Wave6",q156a_q75a
q156a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6","Wave3, Wave4",q156a_q76a
q76a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave5, Wave6",q156a_q76a
q156a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6","Wave3, Wave4",q156a_q77a
q77a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave5, Wave6",q156a_q77a
q156a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6",Wave3,q156a_q78a
q78a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,"Wave5, Wave6",q156a_q78a
q156a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6","Wave3, Wave4",q156a_q79a
q79a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave5, Wave6",q156a_q79a
q156a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6",Wave4,q156a_q80a
q80a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave5, Wave6",q156a_q80a
q156a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6",Wave4,q156a_q81a
q81a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave5, Wave6",q156a_q81a
q156a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6","Wave4, Wave5",q156a_q82a
q82a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5","Wave5, Wave6",q156a_q82a
q156a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6",Wave5,q156a_q83a
q83a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave5, Wave6",q156a_q83a
q156a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6",Wave5,q156a_q84a
q84a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave5, Wave6",q156a_q84a
q156a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave5, Wave6",Wave5,q156a_q85a
q85a,q156a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave5, Wave6",q156a_q85a
q157,q161,relation the united nations or un,impression the united nations or un,0.8998556998556998,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q157_q161
q161,q157,impression the united nations or un,relation the united nations or un,0.8998556998556998,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q157_q161
q160b,q160c,b it is the responsibility of the government to make sure that everyone has affordable housing,c it is the responsibility of the government to make sure that everyone has access to basic medic...,0.8577373475938543,"Wave5, Wave6","Wave5, Wave6",q160b_q160c
q160c,q160b,c it is the responsibility of the government to make sure that everyone has access to basic medic...,b it is the responsibility of the government to make sure that everyone has affordable housing,0.8577373475938543,"Wave5, Wave6","Wave5, Wave6",q160b_q160c
q167,q180,which country should be a model for our own country s future development,which country should be a model for our own country s future development,1,"Wave4, Wave5, Wave6","Wave5, Wave6",q167_q180
q180,q167,which country should be a model for our own country s future development,which country should be a model for our own country s future development,1,"Wave5, Wave6","Wave4, Wave5, Wave6",q167_q180
q168,q181,how much influence does china have on our country,how much influence does china have on our country,1,"Wave4, Wave5, Wave6","Wave5, Wave6",q168_q181
q181,q168,how much influence does china have on our country,how much influence does china have on our country,1,"Wave5, Wave6","Wave4, Wave5, Wave6",q168_q181
q169,q171,general speaking the influence china has on our country is,general speaking the influence the united states has on our country is,0.8680206262783394,"Wave4, Wave5, Wave6","Wave4, Wave5, Wave6",q169_q171
q171,q169,general speaking the influence the united states has on our country is,general speaking the influence china has on our country is,0.8680206262783394,"Wave4, Wave5, Wave6","Wave4, Wave5, Wave6",q169_q171
q169,q182,general speaking the influence china has on our country is,general speaking the influence china has on our country is,1,"Wave4, Wave5, Wave6","Wave5, Wave6",q169_q182
q182,q169,general speaking the influence china has on our country is,general speaking the influence china has on our country is,1,"Wave5, Wave6","Wave4, Wave5, Wave6",q169_q182
q169,q184,general speaking the influence china has on our country is,general speaking the influence the united states has on our country is,0.8680206262783394,"Wave4, Wave5, Wave6","Wave5, Wave6",q169_q184
q184,q169,general speaking the influence the united states has on our country is,general speaking the influence china has on our country is,0.8680206262783394,"Wave5, Wave6","Wave4, Wave5, Wave6",q169_q184
q170,q183,how much influence does the united states have on our country,how much influence does the united states have on our country,1,"Wave4, Wave5, Wave6","Wave5, Wave6",q170_q183
q183,q170,how much influence does the united states have on our country,how much influence does the united states have on our country,1,"Wave5, Wave6","Wave4, Wave5, Wave6",q170_q183
q171,q182,general speaking the influence the united states has on our country is,general speaking the influence china has on our country is,0.8680206262783394,"Wave4, Wave5, Wave6","Wave5, Wave6",q171_q182
q182,q171,general speaking the influence china has on our country is,general speaking the influence the united states has on our country is,0.8680206262783394,"Wave5, Wave6","Wave4, Wave5, Wave6",q171_q182
q171,q184,general speaking the influence the united states has on our country is,general speaking the influence the united states has on our country is,1,"Wave4, Wave5, Wave6","Wave5, Wave6",q171_q184
q184,q171,general speaking the influence the united states has on our country is,general speaking the influence the united states has on our country is,1,"Wave5, Wave6","Wave4, Wave5, Wave6",q171_q184
q172,q186,how close do you feel to asean asean countries only,how close do you feel to asean asean countries only,1,"Wave4, Wave5","Wave5, Wave6",q172_q186
q186,q172,how close do you feel to asean asean countries only,how close do you feel to asean asean countries only,1,"Wave5, Wave6","Wave4, Wave5",q172_q186
q173other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q179other
q179other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q179other
q173other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q173other_q180other
q180other,q173other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q173other_q180other
q173other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q185Other
q185Other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q185Other
q173other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q18_other
q18_other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q18_other
q173other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q19_other
q19_other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q19_other
q173other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q20_other
q20_other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q20_other
q173other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q21_other
q21_other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q21_other
q173other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q34other
q34other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q34other
q173other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q53other
q53other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q53other
q173other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q54other
q54other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q54other
q173other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q173other_q97aother
q97aother,q173other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q173other_q97aother
q173other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q173other_q97bother
q97bother,q173other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q173other_q97bother
q173other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q97other
q97other,q173other,other specify responses,other specify responses,1,Wave6,Wave6,q173other_q97other
q179other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q179other_q180other
q180other,q179other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q179other_q180other
q179other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q185Other
q185Other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q185Other
q179other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q18_other
q18_other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q18_other
